BOAMP_AVIS_NUM,D_03_01_Typepouvoiradjudicateur_Minautoritenationale,D_03_02_Typepouvoiradjudicateur_Agencenational,D_03_03_Typepouvoiradjudicateur_Autotriteregional,D_03_04_Typepouvoiradjudicateur_Agenceregional,D_03_05_Typepouvoiradjudicateur_Orgdroitpublic,D_03_06_Typepouvoiradjudicateur_Institutioneuropeenne,D_03_07_Typepouvoiradjudicateur_Autre
16-13327,False,False,True,False,False,False,
16-13328,False,False,False,False,False,False,établissement public de coopération intercommunale
16-13331,False,False,True,False,False,False,
16-13336,False,False,True,False,False,False,
16-13353,False,False,True,False,False,False,
16-13359,False,False,False,False,True,False,
16-13369,False,False,False,False,False,False,Collectivité territoriale
16-13407,False,False,True,False,False,False,
16-13412,False,False,False,False,True,False,
16-76,False,False,True,False,False,False,
16-13440,False,False,True,False,False,False,
16-13453,False,False,False,False,False,False,Etablissement public national à caractère scientifique culturel et professionnel
16-13535,False,False,True,False,False,False,
16-13566,False,False,False,False,True,False,
16-13580,False,False,True,False,False,False,
16-13654,True,False,False,False,False,False,
16-13656,False,False,True,False,False,False,
16-13707,False,False,False,False,True,False,
16-13708,False,False,True,False,False,False,
16-13720,False,False,True,False,False,False,
16-13722,False,False,True,False,False,False,
16-13752,False,False,True,False,False,False,
16-13763,False,False,False,False,True,False,
16-13768,False,False,True,False,False,False,
16-13769,False,False,False,False,True,False,
16-13770,False,False,False,False,False,False,
16-13771,False,False,False,False,True,False,
16-13779,False,False,True,False,False,False,
16-13782,False,False,True,False,False,False,
16-13785,False,False,False,False,True,False,
16-13787,False,False,True,False,False,False,
16-13802,False,False,True,False,False,False,
16-13804,False,False,True,False,False,False,
16-13806,False,False,True,False,False,False,
16-13812,False,False,True,False,False,False,
16-13813,False,False,True,False,False,False,
16-13821,False,False,True,False,False,False,
16-13823,False,False,True,False,False,False,
16-13826,False,False,True,False,False,False,
16-13835,False,False,False,False,True,False,
16-13839,False,False,True,False,False,False,
16-13845,False,False,False,False,False,False,
16-13846,False,False,True,False,False,False,
16-13847,False,False,True,False,False,False,
16-13852,False,False,False,False,True,False,
16-13853,False,False,True,False,False,False,
16-13869,False,False,False,False,False,False,
15-169269,False,False,True,False,False,False,
16-13878,False,False,True,False,False,False,
16-13885,False,False,False,False,True,False,
16-13889,False,False,False,False,True,False,
16-13891,False,False,True,False,False,False,
16-13896,False,False,False,False,False,False,EPCI
16-13900,False,False,True,False,False,False,
16-13906,False,False,True,False,False,False,
16-13913,False,False,True,False,False,False,
16-13917,False,False,False,False,True,False,
16-13919,False,False,True,False,False,False,
16-13920,False,False,True,False,False,False,
16-13921,False,False,False,False,True,False,
16-13922,False,False,True,False,False,False,
16-13926,True,False,False,False,False,False,
16-13927,False,False,True,False,False,False,
16-13928,False,False,True,False,False,False,
16-13939,False,False,True,False,False,False,
16-13949,False,False,True,False,False,False,
16-13950,False,False,False,False,True,False,
16-13951,False,False,True,False,False,False,
16-13959,False,False,False,False,True,False,
16-13961,False,False,False,False,False,False,Etablissement Publics
16-13965,True,False,False,False,False,False,
16-13966,True,False,False,False,False,False,
16-13970,False,False,False,False,True,False,
16-13974,False,False,False,False,False,False,Type Autre
16-13976,False,False,True,False,False,False,
16-13979,False,False,False,False,False,False,
16-13980,False,False,False,False,True,False,
16-13984,False,False,True,False,False,False,
16-13985,False,False,False,False,True,False,
16-13986,False,False,False,False,True,False,
16-13987,False,False,True,False,False,False,
16-13988,False,False,False,False,True,False,
16-13991,False,False,True,False,False,False,
16-13994,False,False,True,False,False,False,
16-13997,False,False,True,False,False,False,
16-13999,False,False,False,False,True,False,
16-14006,True,False,False,False,False,False,
16-14007,False,False,True,False,False,False,
16-14029,False,False,True,False,False,False,
16-14032,False,False,True,False,False,False,
16-14034,False,False,True,False,False,False,
16-14035,False,False,False,False,False,False,
16-14040,False,False,True,False,False,False,
16-14044,False,False,True,False,False,False,
